"","ID","NAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"12991","AT4G15430",NA,33.3928416987327,23.376353842077,17.8126649490516,6.24274221329013e-07,1.44740762536776e-05,2.0876228598482
"434","AT1G06080","ADS1",-75.5804059427215,45.5354294717047,-17.8053452679239,6.25978385989747e-07,1.44965733139994e-05,2.08719816107749
"2446","AT1G32200","ACT1",54.0821320137847,70.9603628653498,17.801381487566,6.26903454779487e-07,1.45009963064567e-05,2.08696798347725
"13003","AT4G15545","NAIP1",156.965282461464,327.549045194101,17.7859386236895,6.30522479183442e-07,1.45676503553096e-05,2.08606991630751
"6401","AT2G26440","PME12",-14.3944066063699,13.1224008242477,-17.7527130529832,6.38390283173947e-07,1.47150077640818e-05,2.08413069037929
"9181","AT3G13120","PRPS10",154.725190344651,300.062507799082,17.7547721062703,6.37899444805298e-07,1.47150077640818e-05,2.08425114741063
"17937","AT5G46180","DELTA-OAT",-28.8495791101764,50.2434469080922,-17.7374271088287,6.42047710001223e-07,1.47820634771144e-05,2.08323528666874
"9845","AT3G20790",NA,26.7474377831298,42.2986744593339,17.7292213011827,6.44020986842979e-07,1.47930122954607e-05,2.08275377227331
"12185","AT4G01680","AtMYB55",-30.7445770132614,28.18501873454,-17.731409940178,6.43493999481691e-07,1.47930122954607e-05,2.08288225866494
"17028","AT5G26010",NA,16.0016892430935,15.1049222201022,17.6857269498894,6.54596893634507e-07,1.50184750718421e-05,2.08019165611835
"2506","AT1G33170",NA,-42.9885206348439,49.7605062232622,-17.6712691286376,6.58156339174934e-07,1.50595887727971e-05,2.07933629394779
"7403","AT2G39210","PIC30",-77.6270684166708,65.6105415821837,-17.6740807448294,6.57462400309551e-07,1.50595887727971e-05,2.07950278145018
"16889","AT5G24150","SQE5",8.46650219547134,4.7800617266903,17.6691660585353,6.58675949159495e-07,1.50595887727971e-05,2.07921171659054
"16419","AT5G18060","SAUR23",-6.87227900752771,4.71719898787578,-17.6472713981082,6.64113505618782e-07,1.51663562890097e-05,2.07791243233278
"2011","AT1G26270","PI4KG5",-155.840841959519,145.09213451015,-17.6350832509718,6.67162705757676e-07,1.5218397332029e-05,2.07718730801271
"7247","AT2G37380","MAKR3",7.10590103160115,6.31561180629469,17.6055373584663,6.74621193679045e-07,1.53011646307025e-05,2.07542398713184
"7447","AT2G39710",NA,6.05224173442152,6.5986279309635,17.6067872964875,6.74303734836279e-07,1.53011646307025e-05,2.07549874285067
"8333","AT3G02910",NA,13.297088748729,12.8789644600927,17.5927104691521,6.77888872016722e-07,1.53011646307025e-05,2.07465603110796
"11233","AT3G53260","ATPAL2",104.712541296151,162.702635634967,17.617061520849,6.71700763091392e-07,1.53011646307025e-05,2.0761126877595
"12817","AT4G13575",NA,17.4775537900374,8.82807249750906,17.599870571315,6.76062590959489e-07,1.53011646307025e-05,2.07508489449299
"13974","AT4G27600","NARA5",68.6755183904627,131.240343792518,17.5951807635787,6.77258152379638e-07,1.53011646307025e-05,2.07480404463459
"14607","AT4G35070",NA,-9.96077603402768,9.16199255006833,-17.5901746701025,6.78537016123082e-07,1.53011646307025e-05,2.07450403557746
"14623","AT4G35290","ATGLR3.2",2.92712944649065,2.15385010245786,17.5906920636964,6.78404713966865e-07,1.53011646307025e-05,2.07453505279746
"14824","AT4G37610","BT5",38.9935931986444,39.7238084902444,17.5961860295804,6.77001678605416e-07,1.53011646307025e-05,2.07486426180172
"16388","AT5G17670",NA,35.7624331164233,40.7629747219665,17.5957479741962,6.77113426112897e-07,1.53011646307025e-05,2.0748380226465
"8283","AT3G02380","ATCOL2",192.639102204788,107.024965623301,17.5851750802305,6.79816979168594e-07,1.53125480119685e-05,2.07420419099669
"13151","AT4G17170","AT-RAB2",-87.5831921587231,163.248326788324,-17.5614873926218,6.85919056980996e-07,1.53450113834684e-05,2.07278048265993
"13379","AT4G20110","BP80-3;1",-53.6848330252615,55.0145744921387,-17.5617302012248,6.85856190814201e-07,1.53450113834684e-05,2.07279510199872
"15213","AT5G02940",NA,38.2836490172011,44.1609936211481,17.5674498135604,6.84377218627267e-07,1.53450113834684e-05,2.07313932154762
"16554","AT5G19500",NA,21.0973613287273,11.7906755106806,17.5708955819095,6.83487977905918e-07,1.53450113834684e-05,2.07334655301353
"16754","AT5G22620",NA,31.1750804840089,34.4951779871567,17.5657934024363,6.8480515590988e-07,1.53450113834684e-05,2.07303966533811
"18930","AT5G58770","AtcPT4",7.50454205759929,4.16985330464057,17.5754215531432,6.82321981524198e-07,1.53450113834684e-05,2.07361858573063
"14846","AT4G37890","EDA40",-34.2527807517171,29.7224710301697,-17.5492398440886,6.89098677328927e-07,1.53987050587733e-05,2.07204237290828
"2211","AT1G29070","PRPL34",109.287139164235,166.396256930124,17.5297225792017,6.94200553033296e-07,1.54951838696268e-05,2.07086333153367
"4846","AT1G77090","PPD4",39.6182470601661,35.9409677556595,17.5242334493005,6.95643212959728e-07,1.55098600776597e-05,2.07053110736639
"12035","AT3G63540",NA,47.9357777126159,74.3239691206262,17.496093146549,7.0309321200365e-07,1.56582900901016e-05,2.06882362036842
"2741","AT1G45688","CC1",45.6289936084637,128.253092114772,17.4913815747921,7.04349485044264e-07,1.56676551086632e-05,2.06853702451665
"5189","AT2G01110","APG2",36.2537898131008,73.873128702447,17.4856053626377,7.05893137932077e-07,1.56676551086632e-05,2.06818539051967
"6412","AT2G26580","YAB5",10.8819373396668,11.8158719861975,17.4859860060989,7.05791294439884e-07,1.56676551086632e-05,2.06820857209203
"1244","AT1G15380","GLYI4",-58.5580193027577,42.3875970921746,-17.4746071814152,7.0884304901182e-07,1.56978538006497e-05,2.06751501460159
"18760","AT5G56870","BGAL4",-564.928787853751,500.825469191257,-17.4756187689979,7.08571134245367e-07,1.56978538006497e-05,2.06757672073823
"18575","AT5G54500","FQR1",-77.9825681815027,113.242405732475,-17.4693055844955,7.10270073948831e-07,1.57118421509353e-05,2.06719146669601
"8925","AT3G10120",NA,-9.4708425192153,8.50396315157192,-17.4588409465514,7.13096495100758e-07,1.57567205416335e-05,2.06655206581453
"4936","AT1G78140",NA,24.9596402656213,28.1683957783609,17.4468144649178,7.16360677939481e-07,1.58111607061637e-05,2.06581598483552
"15482","AT5G06090","ATGPAT7",7.50315242928135,4.10645407295618,17.4337555362739,7.1992447571152e-07,1.58720849254524e-05,2.06501519587543
"14286","AT4G31380","FLP1",-50.2493121629863,29.4171434033173,-17.4286836049875,7.21314082495073e-07,1.58849926260955e-05,2.06470375235519
"3430","AT1G56680",NA,3.07340594928549,1.93019410723297,17.4125651194402,7.2575065491512e-07,1.59287269245931e-05,2.06371240335568
"3908","AT1G65260","IM30",124.353533428648,197.591209336034,17.4175815112051,7.24366565285697e-07,1.59287269245931e-05,2.06402119005204
"8118","AT2G47610","RPL7AA",107.413460130438,256.493083604592,17.409761932656,7.26525410502095e-07,1.59287269245931e-05,2.06353974951538
"15870","AT5G11090",NA,-48.7832721529308,64.1533220641555,-17.4122499821366,7.25837706563565e-07,1.59287269245931e-05,2.06369299707925
"3651","AT1G61800","ATGPT2",-4.97638418853285,2.71966903789954,-17.3986799721644,7.29597572313388e-07,1.59424785107183e-05,2.0628564714677
"7303","AT2G38040","CAC3",162.295238060443,311.977896814882,17.4019910261327,7.28678120178328e-07,1.59424785107183e-05,2.06306074056588
"10184","AT3G25530","ATGHBDH",57.1191324881213,115.468934664882,17.3929643257524,7.31187887552432e-07,1.59424785107183e-05,2.06250361446594
"11392","AT3G55120","A11",15.6025467991128,13.3636260067768,17.3956616600276,7.30436890124132e-07,1.59424785107183e-05,2.06267017321597
"13353","AT4G19710","AK-HSDH",48.5403478167202,71.1071201124027,17.3956706725645,7.30434382315771e-07,1.59424785107183e-05,2.06267072962054
"12347","AT4G03540","CASPL1C1",3.51535866613265,1.81757260773115,17.3878957410165,7.32601486458323e-07,1.5955688824143e-05,2.06219044821618
"14466","AT4G33470","ATHDA14",27.1691446070025,27.5153731858385,17.3821462857961,7.34208765827976e-07,1.59557012090544e-05,2.06183492252016
"14984","AT4G39510","CYP96A12",35.6637675719311,19.3461670907913,17.3821150992242,7.34217495141765e-07,1.59557012090544e-05,2.06183299320928
"14928","AT4G38840","SAUR14",25.7388388069722,16.2699660776513,17.3787414986495,7.35162488892546e-07,1.59586811050367e-05,2.06162423655047
"2533","AT1G33590",NA,49.2648957021424,94.5267998512038,17.3502771755132,7.43191440768895e-07,1.61152620427538e-05,2.05985861934367
"4469","AT1G72610","ATGER1",1569.54017171798,936.587767084922,17.3380220691834,7.46679134436168e-07,1.61415110820497e-05,2.05909609345912
"10879","AT3G48940",NA,-5.79538359899126,4.95899861663928,-17.3374116184026,7.46853352687731e-07,1.61415110820497e-05,2.05905807343425
"19412","AT5G64850",NA,32.4342654198447,23.2660603460365,17.3421872404357,7.45491665787276e-07,1.61415110820497e-05,2.05935541410612
"4087","AT1G67840","CSK",54.6916213314041,58.3449828377608,17.3231185853278,7.50945814980464e-07,1.61945236125809e-05,2.05816686778531
"15449","AT5G05690","CBB3",-72.9944042327277,172.989475407455,-17.3239282674643,7.50713297252496e-07,1.61945236125809e-05,2.0582174051913
"19507","AT5G65840",NA,24.8249639404067,25.0252184076076,17.3135871032383,7.53689194426398e-07,1.62359611196282e-05,2.05757147957123
"3522","AT1G59900","AT-E1",-63.3918451242867,164.833104265906,-17.3070162838572,7.55587109977219e-07,1.62453250989221e-05,2.05716052767416
"8787","AT3G08030","AthA2-1",-271.712354093012,351.704364724121,-17.3063887858223,7.55768642599443e-07,1.62453250989221e-05,2.05712126123203
"12805","AT4G13410","ATCSLA15",2.45319652514641,1.34665814216912,17.3025438144616,7.56882068263006e-07,1.62515743222472e-05,2.0568805756726
"19435","AT5G65090","BST1",2.66441031418477,2.30495124665823,17.2972623468793,7.58414537375108e-07,1.62667977972941e-05,2.05654973944407
"1894","AT1G23790","CORD4",5.87856659834023,5.2468590248508,17.2831409180216,7.62529487104963e-07,1.63373183169972e-05,2.05566385231116
"11022","AT3G50820","OEC33",1863.22409432707,1082.7244744013,17.2635002069339,7.68295319424042e-07,1.64430181364058e-05,2.05442854940156
"7588","AT2G41290","SSL2",5.32949181527708,4.71025030319986,17.2571227026352,7.70178258586973e-07,1.64476771028401e-05,2.05402664039856
"8540","AT3G05345","DJC82",9.21935617031819,7.57829238815297,17.2578582718377,7.69960814614976e-07,1.64476771028401e-05,2.05407301575269
"10444","AT3G29035","ANAC059",-35.0547047321785,30.5719874127251,-17.2458127657619,7.73530493299607e-07,1.65014269596549e-05,2.05331292883041
"10287","AT3G26710","CCB1",58.2953365998854,72.3056416095639,17.2104339756624,7.84125038838942e-07,1.67093916043414e-05,2.05107238809751
"310","AT1G04660",NA,9.87436171892677,5.31955713784318,17.2012222035894,7.86910797853131e-07,1.67326543603775e-05,2.05048701724053
"8525","AT3G05180",NA,25.6483984972367,25.0633768158721,17.2019712443232,7.86683855465812e-07,1.67326543603775e-05,2.05053464652997
"12346","AT4G03520","ATHM2",89.891171148102,156.183678952927,17.1778913091713,7.94017203533448e-07,1.68656084286019e-05,2.04900074068625
"11348","AT3G54660","ATGR2",167.295700725429,237.495114663238,17.1717717916012,7.95893305810207e-07,1.68873000676421e-05,2.04861002282819
"12803","AT4G13395","DVL10",-6.91318091620484,3.7828985459743,-17.1686389570294,7.96855724310347e-07,1.6889579375565e-05,2.04840985653565
"10018","AT3G23090","WDL3",-49.424417355137,53.9249037950937,-17.1653791392392,7.97858567447763e-07,1.68927096906357e-05,2.0482014749924
"11735","AT3G59690","IQD13",-51.9323784974663,52.9788015609586,-17.1574882442131,8.00292093396094e-07,1.69200420112254e-05,2.04769662442079
"12203","AT4G01883","MLBP1",27.1102273948736,16.8853380245938,17.1556423928843,8.00862573681064e-07,1.69200420112254e-05,2.04757844088392
"16341","AT5G17050","UGT78D2",34.2302221514204,22.3731362423368,17.1358046620053,8.07023121966363e-07,1.70319815719269e-05,2.0463061874853
"14195","AT4G30370","ATL14",-4.28154345892113,3.13197805874739,-17.1329565246184,8.079120492645e-07,1.7032544953224e-05,2.04612321019136
"16201","AT5G15410","ATCNGC2",50.3182662673738,80.1395890112694,17.1149931470287,8.13544471142749e-07,1.71330037131704e-05,2.04496731820236
"5006","AT1G78970","ATLUP1",-39.8819469946471,37.8430448324366,-17.1095181574864,8.15270085816754e-07,1.71510599310161e-05,2.04461438457878
"14088","AT4G28940",NA,2.9915322738616,2.25384555983554,17.0969478546236,8.19247891429648e-07,1.7216407284363e-05,2.04380294375853
"10406","AT3G28270","AFL1",21.6756709922122,10.8378354961061,17.0927382057475,8.2058497606769e-07,1.7226180252116e-05,2.04353085145534
"1891","AT1G23750",NA,10.7347595242025,12.0147976922578,17.0826127458295,8.2381130824434e-07,1.72447396389575e-05,2.04287566757041
"3074","AT1G52050","JAL8",15.2162232361412,12.2158996127163,17.0817465172509,8.24087993276088e-07,1.72447396389575e-05,2.04281956955068
"10847","AT3G48530","KIN&#947;",-94.8467431921366,150.396014941766,-17.0842032080274,8.23303570158374e-07,1.72447396389575e-05,2.04297864840896
"16237","AT5G15860","ATPCME",-43.4289371448211,59.8823050731711,-17.0687674971762,8.28246433225727e-07,1.73134180338e-05,2.04197813767817
"2730","AT1G45191","BGLU1",3.65888085076858,3.29708947895435,17.0572766090946,8.31948141358445e-07,1.73315147987866e-05,2.04123177932013
"6986","AT2G34315",NA,-5.17340916933571,4.78939984467046,-17.0551922730524,8.32621623167382e-07,1.73315147987866e-05,2.04109625576469
"11283","AT3G53900","PYRR",25.6736393223172,28.2690146984061,17.0566898992385,8.32137653459948e-07,1.73315147987866e-05,2.04119363583129
"15502","AT5G06290","2-Cys",162.411615707856,208.806999300014,17.0554613432032,8.32534647282721e-07,1.73315147987866e-05,2.04111375315159
"2366","AT1G31070","GLCNA.UT1",-39.129371592483,73.0900774494756,-17.0519900139607,8.33657540109703e-07,1.73348116287653e-05,2.04088796016791
"14089","AT4G28950","ARAC7",2.89765209423903,2.16819565252216,17.0405338799621,8.37375651584225e-07,1.73938155850629e-05,2.04014193845672
"4925","AT1G78020","FLZ6",70.277799324441,53.4096627532235,17.0321203120992,8.40118386024451e-07,1.74324565100074e-05,2.03959320986224
"10139","AT3G24715","HCR1",-39.3952555836836,44.784573134776,-17.0201279873162,8.44045555330812e-07,1.74955675760806e-05,2.03880984682195
"13131","AT4G16950","RPP5",23.8084859172104,21.2901841206679,17.0111801422167,8.46989432246526e-07,1.75381857909831e-05,2.03822441197847
"5788","AT2G18230","AtPPa2",25.1768693764508,27.0499947362769,17.005754385246,8.48780253081823e-07,1.75384990788476e-05,2.03786902508725
"16096","AT5G14120",NA,96.9158365902087,166.820265496001,17.0066816007259,8.48473910222582e-07,1.75384990788476e-05,2.03792977872564
"11226","AT3G53190",NA,27.3889026934238,27.1424324251398,16.9912678515151,8.53582944575803e-07,1.76193077190704e-05,2.03691869992119
"1755","AT1G21810","VETH2",4.19939981140206,3.46367264552903,16.9765468452158,8.58495271013594e-07,1.77022083336143e-05,2.03595081543063
"18316","AT5G51020","CAA33",30.3854004595511,42.6059317767773,16.9676394012435,8.6148335617313e-07,1.77452994972305e-05,2.0353640953762
"6154","AT2G23000","scpl10",13.6558779436669,7.85771542134531,16.9617161332415,8.63476963610073e-07,1.77615041798753e-05,2.03497349160077
"7279","AT2G37720","TBL15",2.0213881977509,1.02585002955677,16.9599621582488,8.64068316131426e-07,1.77615041798753e-05,2.03485775895006
"7836","AT2G44230",NA,72.5442028066586,60.9440876483055,16.9545686292622,8.6588965118664e-07,1.77804409246787e-05,2.03450168084035
"4765","AT1G76110","HMGB9",28.7273486618482,17.7652318890809,16.9327674051741,8.73296612280788e-07,1.78953332769654e-05,2.03305934665025
"12631","AT4G11050","AtGH9C3",-4.60121011010447,4.70305508631334,-16.9348175504482,8.72596994330497e-07,1.78953332769654e-05,2.03319518815428
"12554","AT4G09900","ATMES12",4.73420936217958,3.55678892013387,16.9222706942898,8.76888722059852e-07,1.79503210524045e-05,2.03236316508912
"19087","AT5G60880","BASL",5.28375586112277,3.72584293194338,16.9160442429656,8.79027486365052e-07,1.79754751197259e-05,2.03194966876175
"777","AT1G09970","LRR",-50.531337940406,173.626018039366,-16.9105816338843,8.80908792979911e-07,1.79953177833766e-05,2.03158657064455
"6621","AT2G29360","SDR",29.0719570968113,15.6722494550092,16.8984027459456,8.85119786151674e-07,1.80626614211159e-05,2.03077593699911
"4329","AT1G70820",NA,24.6415160772962,12.7859405731913,16.8951689869353,8.86241765141345e-07,1.80668935279692e-05,2.03056043917999
"8606","AT3G06070",NA,66.6077413853435,78.4538660048516,16.8833028456266,8.90372792186684e-07,1.81250954397784e-05,2.02976875350817
"15784","AT5G10130","DFC",13.2085277963631,8.57611410650555,16.881701840511,8.90931845298413e-07,1.81250954397784e-05,2.02966182608588
"1594","AT1G19660","AtBBD2",59.9756417351333,131.836154609233,16.8770052685599,8.9257415587411e-07,1.8139824974421e-05,2.02934799978585
"13553","AT4G22460",NA,-16.8365231147744,15.4129523704551,-16.8682377794987,8.95649279596718e-07,1.81836134318125e-05,2.02876154180434
"382","AT1G05490","chr31",-9.96658769747072,6.79249648114734,-16.8578602865213,8.9930478597769e-07,1.82203761458495e-05,2.02806635918844
"4989","AT1G78820",NA,75.0959929334937,53.5096072689883,16.8602729321379,8.98453401966802e-07,1.82203761458495e-05,2.02822808087283
"1067","AT1G13430","ATST4C",-22.6870054046443,16.5608801022496,-16.84791321173,9.02824717644041e-07,1.82324797794141e-05,2.02739895853083
"2588","AT1G34580","STP5",3.85815714295652,2.40792077331533,16.8496706876267,9.02201661041162e-07,1.82324797794141e-05,2.02751695162521
"11284","AT3G53920","SIG3",23.7502176668329,37.0172522524914,16.8411233907934,9.05236462826635e-07,1.82324797794141e-05,2.02694280221966
"11434","AT3G55660","ATROPGEF6",11.4500406869492,9.71926396700369,16.8413627252923,9.05151325869939e-07,1.82324797794141e-05,2.02695888945814
"16189","AT5G15265",NA,-5.90402253935986,5.733688858037,-16.8505455666995,9.01891684314174e-07,1.82324797794141e-05,2.02757567709699
"17434","AT5G39865",NA,-8.40467445226528,8.80510612202426,-16.8379588644388,9.06363022344064e-07,1.82324797794141e-05,2.02673003746161
"18104","AT5G48310","RASD1",14.4473858946649,15.0309544791185,16.839063405714,9.05969627540919e-07,1.82324797794141e-05,2.02680431241489
